"","X","order","Col2","S_ID","sample.","site","month","day","microsite","rep","method","location","quantity","order.1","family","subfamily","Col16","genus","species","highest.rtu","Size..mm.","width","sex","Col23","uniID"
"736",2665,2120,NA,NA,NA,"Lok","Sept",26,"shrub",7,"PT","ET",26,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokSeptshrub7"
"737",2666,1952,NA,NA,NA,"Lok","Aug",6,"shrub",8,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokAugshrub8"
"738",2667,2131,NA,NA,NA,"Lok","Sept",26,"shrub",8,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokSeptshrub8"
"739",2668,2046,NA,NA,NA,"Lok","July",17,"shrub",9,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokJulyshrub9"
"740",2669,2058,NA,NA,NA,"Lok","July",17,"shrub",10,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokJulyshrub10"
"741",2670,2142,NA,NA,NA,"Lok","Sept",26,"shrub",10,"PT","ET",13,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokSeptshrub10"
"742",2671,2064,NA,NA,NA,"Lok","July",17,"shrub",11,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokJulyshrub11"
"743",2672,2154,NA,NA,NA,"Lok","Sept",26,"shrub",11,"PT","ET",10,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokSeptshrub11"
"744",2673,2076,NA,NA,NA,"Lok","July",17,"shrub",12,"PT","ET",32,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokJulyshrub12"
"745",2674,2159,NA,NA,NA,"Lok","Sept",26,"shrub",12,"PT","ET",7,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"LokSeptshrub12"
"746",2675,2162,NA,NA,NA,"Mov","Aug",16,"open",1,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen1"
"747",2676,2442,NA,NA,NA,"Mov","Sept",16,"open",1,"PT","ET",82,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen1"
"748",2677,2306,NA,NA,NA,"Mov","July",31,"open",2,"PT","ET",25,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","one of them is the weird and yellow",NA,NA,NA,"MovJulyopen2"
"749",2678,2463,NA,NA,NA,"Mov","Sept",16,"open",2,"PT","ET",47,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen2"
"750",2679,2185,874,NA,NA,"Mov","Aug",16,"open",3,"PT","ET",18,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen3"
"751",2680,2320,NA,NA,NA,"Mov","July",31,"open",3,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen3"
"752",2681,2475,NA,NA,NA,"Mov","Sept",16,"open",3,"PT","ET",64,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen3"
"753",2682,2198,NA,NA,NA,"Mov","Aug",16,"open",4,"PT","ET",43,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen4"
"754",2683,2335,NA,NA,NA,"Mov","July",31,"open",4,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen4"
"755",2684,2490,NA,NA,NA,"Mov","Sept",16,"open",4,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen4"
"756",2685,2210,NA,NA,NA,"Mov","Aug",16,"open",5,"PT","ET",5,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen5"
"757",2686,2351,NA,NA,NA,"Mov","July",31,"open",5,"PT","ET",16,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen5"
"758",2687,2503,NA,NA,NA,"Mov","Sept",16,"open",5,"PT","ET",25,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen5"
"759",2688,2223,NA,NA,NA,"Mov","Aug",16,"open",6,"PT","ET",7,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen6"
"760",2689,2364,793,NA,NA,"Mov","July",31,"open",6,"PT","ET",47,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen6"
"761",2690,2516,NA,NA,NA,"Mov","Sept",16,"open",6,"PT","ET",39,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen6"
"762",2691,2379,NA,NA,NA,"Mov","July",31,"open",7,"PT","ET",9,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen7"
"763",2692,2532,NA,NA,NA,"Mov","Sept",16,"open",7,"PT","ET",100,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen7"
"764",2693,2241,880,NA,NA,"Mov","Aug",16,"open",8,"PT","ET",16,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen8"
"765",2694,2541,NA,NA,NA,"Mov","Sept",16,"open",8,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen8"
"766",2695,2249,877,NA,NA,"Mov","Aug",16,"open",9,"PT","ET",7,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen9"
"767",2696,2403,789,NA,NA,"Mov","July",31,"open",9,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen9"
"768",2697,2554,NA,NA,NA,"Mov","Sept",16,"open",9,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen9"
"769",2698,2259,869,NA,NA,"Mov","Aug",16,"open",10,"PT","ET",8,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","1.00",NA,"minor",NA,"MovAugopen10"
"770",2699,2260,NA,NA,NA,"Mov","Aug",16,"open",10,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","1.00",NA,"major",NA,"MovAugopen10"
"771",2700,2262,NA,NA,NA,"Mov","Aug",16,"open",10,"PT","point",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","1.00",NA,"major",NA,"MovAugopen10"
"772",2701,2415,797,NA,NA,"Mov","July",31,"open",10,"PT","ET",52,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen10"
"773",2702,2570,NA,NA,NA,"Mov","Sept",16,"open",10,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptopen10"
"774",2703,2272,NA,NA,NA,"Mov","Aug",16,"open",11,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen11"
"775",2704,2429,NA,NA,NA,"Mov","July",31,"open",11,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen11"
"776",2705,2287,866,NA,NA,"Mov","Aug",16,"open",12,"PT","ET",4,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugopen12"
"777",2706,2437,802,NA,NA,"Mov","July",31,"open",12,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyopen12"
"778",2707,2170,NA,NA,NA,"Mov","Aug",16,"shrub",1,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub1"
"779",2708,2299,NA,NA,NA,"Mov","July",31,"shrub",1,"PT","ET",4,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub1"
"780",2709,2456,NA,NA,NA,"Mov","Sept",16,"shrub",1,"PT","ET",63,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub1"
"781",2710,2311,NA,NA,NA,"Mov","July",31,"shrub",2,"PT","ET",34,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub2"
"782",2711,2312,NA,NA,NA,"Mov","July",31,"shrub",2,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub2"
"783",2712,2468,NA,NA,NA,"Mov","Sept",16,"shrub",2,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub2"
"784",2713,2192,NA,NA,NA,"Mov","Aug",16,"shrub",3,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub3"
"785",2714,2324,NA,NA,NA,"Mov","July",31,"shrub",3,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub3"
"786",2715,2480,NA,NA,NA,"Mov","Sept",16,"shrub",3,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub3"
"787",2716,2204,NA,NA,NA,"Mov","Aug",16,"shrub",4,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub4"
"788",2717,2346,NA,NA,NA,"Mov","July",31,"shrub",4,"PT","ET",13,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub4"
"789",2718,2497,NA,NA,NA,"Mov","Sept",16,"shrub",4,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub4"
"790",2719,2214,863,NA,NA,"Mov","Aug",16,"shrub",5,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub5"
"791",2720,2360,NA,NA,NA,"Mov","July",31,"shrub",5,"PT","ET",8,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub5"
"792",2721,2510,NA,NA,NA,"Mov","Sept",16,"shrub",5,"PT","ET",18,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub5"
"793",2722,2227,NA,NA,NA,"Mov","Aug",16,"shrub",6,"PT","ET",6,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub6"
"794",2723,2373,NA,NA,NA,"Mov","July",31,"shrub",6,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub6"
"795",2724,2522,NA,NA,NA,"Mov","Sept",16,"shrub",6,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub6"
"796",2725,2236,NA,NA,NA,"Mov","Aug",16,"shrub",7,"PT","ET",9,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub7"
"797",2726,2383,NA,NA,NA,"Mov","July",31,"shrub",7,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub7"
"798",2727,2246,NA,NA,NA,"Mov","Aug",16,"shrub",8,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","yellow but black gaster","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub8"
"799",2728,2247,NA,NA,NA,"Mov","Aug",16,"shrub",8,"PT","ET",114,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub8"
"800",2729,2255,NA,NA,NA,"Mov","Aug",16,"shrub",9,"PT","ET",8,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","1.00",NA,"F",NA,"MovAugshrub9"
"801",2730,2256,NA,NA,NA,"Mov","Aug",16,"shrub",9,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","2.00",NA,"F",NA,"MovAugshrub9"
"802",2731,2257,NA,NA,NA,"Mov","Aug",16,"shrub",9,"PT","point",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni","1.00",NA,"F",NA,"MovAugshrub9"
"803",2732,2411,NA,NA,NA,"Mov","July",31,"shrub",9,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub9"
"804",2733,2566,NA,NA,NA,"Mov","Sept",16,"shrub",9,"PT","ET",48,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub9"
"805",2734,2266,NA,NA,NA,"Mov","Aug",16,"shrub",10,"PT","ET",9,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub10"
"806",2735,2423,NA,NA,NA,"Mov","July",31,"shrub",10,"PT","ET",75,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub10"
"807",2736,2282,NA,NA,NA,"Mov","Aug",16,"shrub",11,"PT","ET",71,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub11"
"808",2737,2434,NA,NA,NA,"Mov","July",31,"shrub",11,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub11"
"809",2738,2583,NA,NA,NA,"Mov","Sept",16,"shrub",11,"PT","ET",8,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub11"
"810",2739,2291,NA,NA,NA,"Mov","Aug",16,"shrub",12,"PT","ET",150,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovAugshrub12"
"811",2740,2440,781,NA,NA,"Mov","July",31,"shrub",12,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","missing head","Solenopsisxyloni",NA,NA,NA,NA,"MovJulyshrub12"
"812",2741,2600,NA,NA,NA,"Mov","Sept",16,"shrub",12,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"MovSeptshrub12"
"813",2742,2704,NA,NA,NA,"PaPl","July",27,"open",1,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyopen1"
"814",2743,2842,NA,NA,NA,"PaPl","Sept",13,"open",2,"PT","ET",6,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlSeptopen2"
"815",2744,2623,897,NA,NA,"PaPl","Aug",15,"open",3,"PT","ET",5,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugopen3"
"816",2745,2724,NA,NA,NA,"PaPl","July",27,"open",3,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyopen3"
"817",2746,2865,NA,NA,NA,"PaPl","Sept",13,"open",6,"PT","ET",15,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlSeptopen6"
"818",2747,2873,NA,NA,NA,"PaPl","Sept",13,"open",7,"PT","ET",14,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlSeptopen7"
"819",2748,2677,912,NA,NA,"PaPl","Aug",15,"open",9,"PT","ET",9,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugopen9"
"820",2749,2789,NA,NA,NA,"PaPl","July",27,"open",9,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyopen9"
"821",2750,2682,NA,NA,NA,"PaPl","Aug",15,"open",10,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugopen10"
"822",2751,2798,732,NA,NA,"PaPl","July",27,"open",10,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyopen10"
"823",2752,2895,NA,NA,NA,"PaPl","Sept",13,"open",10,"PT","ET",15,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlSeptopen10"
"824",2753,2692,NA,NA,NA,"PaPl","Aug",15,"open",11,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,"queen",NA,"PaPlAugopen11"
"825",2754,2696,926,NA,NA,"PaPl","Aug",15,"open",12,"PT","ET",23,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugopen12"
"826",2755,2910,NA,NA,NA,"PaPl","Sept",13,"open",12,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlSeptopen12"
"827",2756,2616,NA,NA,NA,"PaPl","Aug",15,"shrub",2,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugshrub2"
"828",2757,2621,NA,"PaPl-A15-S2-PT-1",NA,"PaPl","Aug",15,"shrub",2,"PT","pinned",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugshrub2"
"829",2758,2718,NA,NA,NA,"PaPl","July",27,"shrub",2,"PT","ET",21,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyshrub2"
"830",2759,2627,NA,NA,NA,"PaPl","Aug",15,"shrub",3,"PT","ET",12,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugshrub3"
"831",2760,2728,736,NA,NA,"PaPl","July",27,"shrub",3,"PT","ET",33,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyshrub3"
"832",2761,2748,NA,NA,NA,"PaPl","July",27,"shrub",4,"PT","ET",7,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyshrub4"
"833",2762,2782,NA,NA,NA,"PaPl","July",27,"shrub",8,"PT","ET",19,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyshrub8"
"834",2763,2887,NA,NA,NA,"PaPl","Sept",13,"shrub",8,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlSeptshrub8"
"835",2764,2681,920,NA,NA,"PaPl","Aug",15,"shrub",9,"PT","ET",12,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugshrub9"
"836",2765,2687,NA,NA,NA,"PaPl","Aug",15,"shrub",10,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugshrub10"
"837",2766,2803,721,NA,NA,"PaPl","July",27,"shrub",10,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyshrub10"
"838",2767,2700,898,NA,NA,"PaPl","Aug",15,"shrub",12,"PT","ET",77,"Hymenoptera","Formicidae",NA,NA,"Solenopsis ","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlAugshrub12"
"839",2768,2833,NA,NA,NA,"PaPl","July",27,"shrub",12,"PT","ET",15,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"PaPlJulyshrub12"
"840",2769,2915,NA,NA,NA,"SemiT","Aug",9,"open",1,"PT","ET",6,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTAugopen1"
"841",2770,3026,NA,NA,NA,"SemiT","July",18,"open",1,"PT","ET",10,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen1"
"842",2771,3132,NA,NA,NA,"SemiT","Sept",27,"open",1,"PT","ET",22,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen1"
"843",2772,2931,1015,NA,NA,"SemiT","Aug",9,"open",2,"PT","ET",9,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTAugopen2"
"844",2773,3043,NA,NA,NA,"SemiT","July",18,"open",2,"PT","ET",31,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen2"
"845",2774,3141,NA,NA,NA,"SemiT","Sept",27,"open",2,"PT","ET",8,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen2"
"846",2775,3053,NA,NA,NA,"SemiT","July",18,"open",3,"PT","ET",6,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen3"
"847",2776,3149,NA,NA,NA,"SemiT","Sept",27,"open",3,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen3"
"848",2777,3057,NA,NA,NA,"SemiT","July",18,"open",4,"PT","ET",4,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen4"
"849",2778,3157,NA,NA,NA,"SemiT","Sept",27,"open",4,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen4"
"850",2779,2959,NA,NA,NA,"SemiT","Aug",9,"open",5,"PT","ET",1,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTAugopen5"
"851",2780,3165,NA,NA,NA,"SemiT","Sept",27,"open",5,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen5"
"852",2781,3073,NA,NA,NA,"SemiT","July",18,"open",6,"PT","ET",14,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen6"
"853",2782,3170,NA,NA,NA,"SemiT","Sept",27,"open",6,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen6"
"854",2783,2978,NA,NA,NA,"SemiT","Aug",9,"open",7,"PT","ET",2,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTAugopen7"
"855",2784,3081,NA,NA,NA,"SemiT","July",18,"open",7,"PT","ET",16,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen7"
"856",2785,3178,NA,NA,NA,"SemiT","Sept",27,"open",7,"PT","ET",8,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTSeptopen7"
"857",2786,3086,438,NA,NA,"SemiT","July",18,"open",8,"PT","ET",30,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen8"
"858",2787,3094,443,NA,NA,"SemiT","July",18,"open",9,"PT","ET",3,"Hymenoptera","Formicidae",NA,NA,"Solenopsis","xyloni","Solenopsisxyloni",NA,NA,NA,NA,"SemiTJulyopen9"
